,year,countrycode,padded_population_of_researchers,paddedpop,number_of_inmigrations,number_of_outmigrations,netmigration,outmigrationrate,inmigrationrate,netmigrationrate,nacademicbirths,nacademicdeaths,academicbirthrate,academicdeathrate,netbirthdeathrate
3848,1997.0,PSE,30,30,2,1,1,0.033333335,0.06666667,0.033333335,5,0,0.16666667,0.0,0.16666667
3849,1998.0,PSE,53,53,1,1,0,0.018867925,0.018867925,0.0,12,0,0.2264151,0.0,0.2264151
3850,1999.0,PSE,80,80,3,2,1,0.025,0.0375,0.0125,3,1,0.0375,0.0125,0.025
3851,2000.0,PSE,119,119,6,1,5,0.008403362,0.05042017,0.042016808,23,0,0.19327731,0.0,0.19327731
3852,2001.0,PSE,148,148,4,6,-2,0.04054054,0.027027028,-0.013513514,31,1,0.20945945,0.006756757,0.2027027
3853,2002.0,PSE,170,170,10,8,2,0.047058824,0.05882353,0.011764706,34,3,0.2,0.01764706,0.18235295
3854,2003.0,PSE,203,203,18,9,9,0.044334974,0.08866995,0.044334974,31,4,0.15270936,0.019704433,0.13300492
3855,2004.0,PSE,247,247,12,7,5,0.02834008,0.048582997,0.020242915,22,13,0.08906882,0.05263158,0.036437247
3856,2005.0,PSE,308,308,27,12,15,0.038961038,0.08766234,0.048701297,31,3,0.10064935,0.0097402595,0.09090909
3857,2006.0,PSE,352,352,30,14,16,0.039772727,0.08522727,0.045454547,45,8,0.1278409,0.022727273,0.10511363
3858,2007.0,PSE,385,385,24,13,11,0.033766232,0.062337663,0.028571429,55,11,0.14285715,0.028571429,0.114285715
3859,2008.0,PSE,419,419,26,24,2,0.057279237,0.062052507,0.00477327,40,13,0.09546539,0.031026253,0.06443914
3860,2009.0,PSE,467,467,24,10,14,0.021413276,0.051391862,0.029978586,43,18,0.09207709,0.0385439,0.05353319
3861,2010.0,PSE,525,525,42,24,18,0.045714285,0.08,0.034285713,41,14,0.078095235,0.026666667,0.05142857
3862,2011.0,PSE,604,604,48,23,25,0.03807947,0.0794702,0.04139073,39,23,0.06456953,0.03807947,0.026490066
3863,2012.0,PSE,701,701,54,15,39,0.021398002,0.07703281,0.055634808,68,39,0.09700428,0.055634808,0.04136947
3864,2013.0,PSE,746,746,44,39,5,0.05227882,0.058981232,0.006702413,68,44,0.09115282,0.058981232,0.03217158
3865,2014.0,PSE,833,833,52,24,28,0.028811524,0.06242497,0.033613447,78,50,0.09363745,0.06002401,0.033613447
3866,2015.0,PSE,908,908,55,39,16,0.042951543,0.060572688,0.017621145,67,50,0.073788546,0.05506608,0.018722467
3867,2016.0,PSE,1040,1040,72,24,48,0.023076924,0.06923077,0.046153847,85,57,0.08173077,0.054807693,0.026923077
3868,2017.0,PSE,1158,1158,55,31,24,0.026770294,0.04749568,0.020725388,95,76,0.082038,0.0656304,0.0164076
3869,2018.0,PSE,1322,1322,77,34,43,0.025718609,0.05824508,0.032526474,128,88,0.09682299,0.06656581,0.030257186
3870,2019.0,PSE,1440,1440,87,42,45,0.029166667,0.060416665,0.03125,132,109,0.09166667,0.07569444,0.015972223
3871,2020.0,PSE,1422,1422,79,45,34,0.03164557,0.055555556,0.023909986,164,215,0.11533052,0.1511955,-0.03586498
3872,2021.0,PSE,1339,1339,52,47,5,0.03510082,0.03883495,0.00373413,97,390,0.07244212,0.29126215,-0.21882002
3873,1997.0,PYF,5,5,0,0,0,0.0,0.0,0.0,1,0,0.2,0.0,0.2
3874,1999.0,PYF,48,48,1,0,1,0.0,0.020833334,0.020833334,4,0,0.083333336,0.0,0.083333336
3875,2000.0,PYF,55,55,1,3,-2,0.054545455,0.018181818,-0.036363635,29,0,0.5272727,0.0,0.5272727
3876,2001.0,PYF,65,65,2,4,-2,0.06153846,0.03076923,-0.03076923,13,0,0.2,0.0,0.2
3877,2002.0,PYF,63,63,6,12,-6,0.1904762,0.0952381,-0.0952381,10,3,0.15873016,0.04761905,0.11111111
3878,2003.0,PYF,72,72,10,3,7,0.041666668,0.1388889,0.097222224,12,3,0.16666667,0.041666668,0.125
3879,2004.0,PYF,69,69,4,10,-6,0.14492753,0.057971016,-0.08695652,5,2,0.072463766,0.028985508,0.04347826
3880,2005.0,PYF,76,76,7,5,2,0.065789476,0.09210526,0.02631579,8,2,0.10526316,0.02631579,0.078947365
3881,2006.0,PYF,83,83,7,4,3,0.04819277,0.084337346,0.036144577,7,3,0.084337346,0.036144577,0.04819277
3882,2007.0,PYF,90,90,7,8,-1,0.08888889,0.07777778,-0.011111111,9,2,0.1,0.022222223,0.07777778
3883,2008.0,PYF,91,91,7,9,-2,0.0989011,0.07692308,-0.021978023,9,4,0.0989011,0.043956045,0.054945055
3884,2009.0,PYF,98,98,11,5,6,0.05102041,0.1122449,0.06122449,10,5,0.10204082,0.05102041,0.05102041
3885,2010.0,PYF,114,114,5,4,1,0.03508772,0.04385965,0.00877193,7,2,0.06140351,0.01754386,0.04385965
3886,2011.0,PYF,124,124,16,5,11,0.04032258,0.12903225,0.088709675,8,4,0.06451613,0.032258064,0.032258064
3887,2012.0,PYF,146,146,15,7,8,0.047945205,0.10273973,0.05479452,12,9,0.08219178,0.061643835,0.020547945
3888,2013.0,PYF,166,166,17,11,6,0.06626506,0.10240964,0.036144577,6,5,0.036144577,0.030120483,0.006024096
3889,2014.0,PYF,176,176,12,10,2,0.056818184,0.06818182,0.011363637,19,11,0.10795455,0.0625,0.045454547
3890,2015.0,PYF,194,194,25,8,17,0.041237112,0.12886597,0.087628864,16,10,0.082474224,0.05154639,0.030927835
3891,2016.0,PYF,199,199,10,15,-5,0.07537688,0.050251257,-0.025125628,9,10,0.04522613,0.050251257,-0.0050251256
3892,2017.0,PYF,187,187,11,21,-10,0.112299465,0.05882353,-0.053475935,10,8,0.053475935,0.04278075,0.010695187
3893,2018.0,PYF,195,195,27,14,13,0.071794875,0.13846155,0.06666667,12,19,0.06153846,0.0974359,-0.035897437
3894,2019.0,PYF,197,197,15,11,4,0.055837564,0.07614213,0.020304568,7,27,0.035532996,0.13705584,-0.10152284
3895,2020.0,PYF,181,181,13,25,-12,0.13812155,0.0718232,-0.06629834,3,33,0.016574586,0.18232045,-0.16574585
3896,2021.0,PYF,160,160,12,14,-2,0.0875,0.075,-0.0125,3,49,0.01875,0.30625,-0.2875
3897,1996.0,QAT,16,16,0,0,0,0.0,0.0,0.0,10,0,0.625,0.0,0.625
3898,1997.0,QAT,24,24,1,2,-1,0.083333336,0.041666668,-0.041666668,1,0,0.041666668,0.0,0.041666668
3899,1998.0,QAT,66,66,6,0,6,0.0,0.09090909,0.09090909,5,1,0.07575758,0.015151516,0.060606062
3900,1999.0,QAT,124,124,2,2,0,0.016129032,0.016129032,0.0,9,1,0.07258064,0.008064516,0.06451613
3901,2000.0,QAT,192,192,7,1,6,0.0052083335,0.036458332,0.03125,36,3,0.1875,0.015625,0.171875
3902,2001.0,QAT,256,256,12,2,10,0.0078125,0.046875,0.0390625,62,2,0.2421875,0.0078125,0.234375
3903,2002.0,QAT,305,305,9,10,-1,0.032786883,0.029508196,-0.0032786885,62,11,0.20327869,0.036065575,0.16721311
3904,2003.0,QAT,371,371,20,11,9,0.029649595,0.053908356,0.02425876,58,9,0.15633424,0.02425876,0.13207547
3905,2004.0,QAT,435,435,25,7,18,0.016091954,0.057471264,0.04137931,52,11,0.11954023,0.025287356,0.09425288
3906,2005.0,QAT,481,481,20,12,8,0.024948025,0.04158004,0.016632017,66,22,0.13721414,0.045738045,0.09147609
3907,2006.0,QAT,574,574,33,11,22,0.019163763,0.057491288,0.038327526,59,33,0.10278746,0.057491288,0.045296166
3908,2007.0,QAT,653,653,42,10,32,0.0153139355,0.06431853,0.049004596,56,27,0.08575804,0.041347627,0.044410415
3909,2008.0,QAT,767,767,61,16,45,0.020860495,0.07953064,0.058670145,89,38,0.116036505,0.049543675,0.066492826
3910,2009.0,QAT,872,872,56,21,35,0.02408257,0.06422018,0.040137615,70,32,0.08027523,0.036697246,0.04357798
3911,2010.0,QAT,1029,1029,88,23,65,0.022351798,0.085519925,0.06316812,97,37,0.09426628,0.03595724,0.058309037
3912,2011.0,QAT,1193,1193,100,40,60,0.03352892,0.083822295,0.05029338,115,44,0.09639564,0.036881812,0.05951383
3913,2012.0,QAT,1478,1478,139,51,88,0.03450609,0.09404601,0.059539918,135,43,0.09133965,0.02909337,0.062246278
3914,2013.0,QAT,1872,1872,188,39,149,0.020833334,0.10042735,0.079594016,148,62,0.07905983,0.03311966,0.045940172
3915,2014.0,QAT,2378,2378,283,55,228,0.023128679,0.11900757,0.09587889,232,73,0.09756097,0.030698065,0.06686291
3916,2015.0,QAT,2818,2818,333,98,235,0.034776438,0.11816891,0.08339248,301,98,0.10681334,0.034776438,0.07203691
3917,2016.0,QAT,3311,3311,334,122,212,0.036846872,0.10087587,0.06402899,319,177,0.096345514,0.05345817,0.042887345
3918,2017.0,QAT,3774,3774,277,161,116,0.042660307,0.07339693,0.03073662,273,185,0.072337046,0.04901961,0.023317436
3919,2018.0,QAT,4336,4336,278,200,78,0.04612546,0.06411439,0.01798893,346,203,0.079797044,0.046817344,0.032979704
3920,2019.0,QAT,4703,4703,303,186,117,0.039549224,0.06442696,0.024877738,421,264,0.08951733,0.056134384,0.03338295
3921,2020.0,QAT,4672,4672,300,188,112,0.040239725,0.06421233,0.023972603,554,468,0.11857877,0.10017123,0.018407535
3922,2021.0,QAT,4509,4509,192,152,40,0.033710357,0.042581502,0.0088711465,356,1253,0.07895321,0.27788866,-0.19893546
3923,2000.0,REU,8,8,0,0,0,0.0,0.0,0.0,5,0,0.625,0.0,0.625
3924,2001.0,REU,5,5,0,3,-3,0.6,0.0,-0.6,3,0,0.6,0.0,0.6
3925,2004.0,REU,15,15,4,1,3,0.06666667,0.26666668,0.2,1,0,0.06666667,0.0,0.06666667
3926,2005.0,REU,24,24,4,2,2,0.083333336,0.16666667,0.083333336,3,0,0.125,0.0,0.125
3927,2006.0,REU,36,36,12,3,9,0.083333336,0.33333334,0.25,5,4,0.1388889,0.11111111,0.027777778
3928,2007.0,REU,45,45,12,10,2,0.22222222,0.26666668,0.044444446,7,0,0.15555556,0.0,0.15555556
3929,2008.0,REU,59,59,15,10,5,0.16949153,0.2542373,0.084745765,3,5,0.050847456,0.084745765,-0.033898305
3930,2009.0,REU,57,57,10,12,-2,0.21052632,0.1754386,-0.03508772,8,5,0.14035088,0.0877193,0.05263158
3931,2010.0,REU,67,67,13,11,2,0.1641791,0.19402985,0.029850746,9,3,0.13432837,0.04477612,0.08955224
3932,2011.0,REU,68,68,15,15,0,0.22058824,0.22058824,0.0,4,3,0.05882353,0.04411765,0.014705882
3933,2012.0,REU,62,62,15,18,-3,0.29032257,0.24193548,-0.048387095,7,6,0.11290322,0.09677419,0.016129032
3934,2013.0,REU,44,44,5,20,-15,0.45454547,0.11363637,-0.3409091,7,2,0.1590909,0.045454547,0.11363637
3935,2014.0,REU,36,36,6,17,-11,0.4722222,0.16666667,-0.30555555,2,2,0.055555556,0.055555556,0.0
3936,2015.0,REU,37,37,8,9,-1,0.24324325,0.21621622,-0.027027028,2,1,0.054054055,0.027027028,0.027027028
3937,2016.0,REU,40,40,8,6,2,0.15,0.2,0.05,7,2,0.175,0.05,0.125
3938,2017.0,REU,44,44,19,15,4,0.3409091,0.4318182,0.09090909,7,2,0.1590909,0.045454547,0.11363637
3939,2018.0,REU,54,54,24,16,8,0.2962963,0.44444445,0.14814815,4,7,0.074074075,0.12962963,-0.055555556
3940,2019.0,REU,43,43,9,19,-10,0.44186047,0.20930232,-0.23255815,1,5,0.023255814,0.11627907,-0.093023255
3941,2020.0,REU,41,41,9,11,-2,0.2682927,0.2195122,-0.048780486,2,9,0.048780486,0.2195122,-0.17073171
3942,1996.0,ROU,2029,2029,0,0,0,0.0,0.0,0.0,861,0,0.42434698,0.0,0.42434698
3943,1997.0,ROU,2481,2481,14,20,-6,0.008061266,0.005642886,-0.0024183798,633,40,0.25513905,0.016122531,0.23901653
3944,1998.0,ROU,3633,3633,21,34,-13,0.009358657,0.0057803467,-0.00357831,535,37,0.14726122,0.01018442,0.1370768
3945,1999.0,ROU,4607,4607,22,64,-42,0.013891904,0.004775342,-0.009116562,458,40,0.09941394,0.00868244,0.090731494
3946,2000.0,ROU,5415,5415,33,58,-25,0.010710988,0.006094183,-0.0046168054,1165,66,0.21514311,0.012188366,0.20295475
3947,2001.0,ROU,6221,6221,54,123,-69,0.019771742,0.008680277,-0.011091464,1157,141,0.18598296,0.022665167,0.1633178
3948,2002.0,ROU,7056,7056,84,162,-78,0.022959184,0.011904762,-0.011054422,980,186,0.1388889,0.026360543,0.11252835
3949,2003.0,ROU,7886,7886,87,153,-66,0.01940147,0.011032209,-0.008369262,976,189,0.12376363,0.023966523,0.09979711
3950,2004.0,ROU,8708,8708,97,127,-30,0.01458429,0.011139182,-0.003445108,1007,243,0.11564079,0.027905375,0.087735415
3951,2005.0,ROU,9822,9822,108,133,-25,0.013541031,0.010995724,-0.0025453065,1105,268,0.112502545,0.027285686,0.08521686
3952,2006.0,ROU,12159,12159,128,144,-16,0.011843079,0.010527181,-0.0013158977,1179,286,0.09696521,0.023521671,0.07344354
3953,2007.0,ROU,14918,14918,159,144,15,0.009652768,0.010658265,0.0010054967,1470,323,0.098538674,0.021651696,0.07688698
3954,2008.0,ROU,17292,17292,197,139,58,0.008038399,0.0113925515,0.0033541522,2549,469,0.1474092,0.027122369,0.12028684
3955,2009.0,ROU,19597,19597,201,149,52,0.0076032043,0.010256672,0.0026534675,2950,648,0.15053324,0.033066284,0.11746696
3956,2010.0,ROU,21421,21421,173,154,19,0.007189207,0.008076187,0.0008869801,2611,770,0.12188973,0.035946034,0.0859437
3957,2011.0,ROU,23007,23007,145,166,-21,0.0072151953,0.00630243,-0.0009127657,2533,929,0.110096924,0.040379014,0.069717914
3958,2012.0,ROU,24152,24152,154,167,-13,0.006914541,0.0063762837,-0.0005382577,2213,1070,0.09162802,0.04430275,0.047325272
3959,2013.0,ROU,25132,25132,143,186,-43,0.007400923,0.005689957,-0.0017109661,2237,1287,0.08901003,0.051209614,0.037800413
3960,2014.0,ROU,25789,25789,140,182,-42,0.0070572724,0.0054286714,-0.0016286013,2032,1252,0.07879329,0.04854783,0.030245453
3961,2015.0,ROU,26286,26286,170,224,-54,0.008521646,0.006467321,-0.0020543255,1964,1435,0.074716575,0.054591797,0.020124782
3962,2016.0,ROU,26588,26588,151,175,-24,0.0065819165,0.005679254,-0.00090266287,1748,1641,0.065743946,0.061719574,0.004024372
3963,2017.0,ROU,27173,27173,178,177,1,0.0065138186,0.0065506203,3.6801237e-05,1647,1591,0.060611635,0.058550768,0.0020608692
3964,2018.0,ROU,27681,27681,168,166,2,0.005996893,0.0060691447,7.225172e-05,1627,1804,0.058776777,0.065171055,-0.006394278
3965,2019.0,ROU,27604,27604,181,178,3,0.0064483406,0.006557021,0.0001086799,1605,2566,0.058143746,0.09295754,-0.034813795
3966,2020.0,ROU,26416,26416,175,167,8,0.006321926,0.0066247727,0.00030284675,1521,3521,0.05757874,0.13329042,-0.07571169
3967,2021.0,ROU,24633,24633,117,98,19,0.003978403,0.004749726,0.00077132304,974,7007,0.039540455,0.2844558,-0.24491535
3968,2022.0,ROU,0,0,59,62,-3,,,,1,11512,,,
3969,1996.0,RUS,36288,36288,0,0,0,0.0,0.0,0.0,18148,0,0.5001102,0.0,0.5001102
3970,1997.0,RUS,42204,42204,226,258,-32,0.0061131646,0.0053549428,-0.00075822196,10341,627,0.24502417,0.014856412,0.23016776
3971,1998.0,RUS,54441,54441,239,454,-215,0.008339304,0.0043900735,-0.0039492296,7799,891,0.14325601,0.016366342,0.12688966
3972,1999.0,RUS,63142,63142,298,768,-470,0.012163061,0.004719521,-0.00744354,5948,774,0.09420037,0.0122580845,0.08194229
3973,2000.0,RUS,70327,70327,311,674,-363,0.009583801,0.004422199,-0.005161602,12452,1421,0.17705859,0.020205611,0.15685299
3974,2001.0,RUS,75558,75558,537,1053,-516,0.013936314,0.007107123,-0.006829191,11692,2345,0.15474205,0.03103576,0.12370629
3975,2002.0,RUS,80421,80421,787,1268,-481,0.015767027,0.009786001,-0.005981025,9447,3004,0.11746932,0.037353426,0.08011589
3976,2003.0,RUS,83743,83743,815,993,-178,0.011857707,0.009732157,-0.0021255508,7510,3279,0.08967914,0.039155513,0.050523628
3977,2004.0,RUS,85333,85333,604,892,-288,0.0104531655,0.0070781526,-0.0033750131,6607,3376,0.07742608,0.039562654,0.03786343
3978,2005.0,RUS,87278,87278,585,812,-227,0.009303604,0.00670272,-0.0026008845,6581,3366,0.07540274,0.03856642,0.036836315
3979,2006.0,RUS,89772,89772,546,781,-235,0.008699818,0.0060820747,-0.0026177426,6530,3377,0.07273983,0.03761752,0.03512231
3980,2007.0,RUS,92697,92697,498,714,-216,0.0077025145,0.005372342,-0.0023301726,7078,3631,0.0763563,0.03917063,0.03718567
3981,2008.0,RUS,95827,95827,494,691,-197,0.0072109113,0.0051551233,-0.002055788,7057,3887,0.073643126,0.04056268,0.033080447
3982,2009.0,RUS,100296,100296,502,701,-199,0.0069893114,0.0050051846,-0.001984127,7260,3918,0.072385736,0.03906437,0.03332137
3983,2010.0,RUS,104546,104546,514,731,-217,0.0069921375,0.004916496,-0.0020756414,7290,4054,0.06973007,0.038777187,0.030952882
3984,2011.0,RUS,111032,111032,503,727,-224,0.006547662,0.0045302254,-0.0020174363,8307,4626,0.07481627,0.041663665,0.033152606
3985,2012.0,RUS,119867,119867,513,685,-172,0.005714667,0.0042797434,-0.0014349237,8486,4594,0.07079513,0.038325813,0.03246932
3986,2013.0,RUS,132191,132191,596,651,-55,0.004924692,0.0045086276,-0.00041606463,10600,5204,0.080187,0.03936728,0.040819723
3987,2014.0,RUS,146688,146688,757,719,38,0.0049015596,0.005160613,0.00025905322,12660,5543,0.086305626,0.037787687,0.048517942
3988,2015.0,RUS,159995,159995,861,690,171,0.004312635,0.0053814184,0.0010687833,15290,6641,0.09556548,0.041507546,0.05405794
3989,2016.0,RUS,172866,172866,923,750,173,0.0043386207,0.0053393957,0.0010007751,17662,8560,0.10217162,0.049518123,0.0526535
3990,2017.0,RUS,183855,183855,850,814,36,0.004427402,0.0046232087,0.00019580648,16252,10584,0.088395745,0.057567105,0.030828642
3991,2018.0,RUS,190812,190812,814,851,-37,0.0044598873,0.004265979,-0.00019390814,16241,13598,0.085115194,0.071263865,0.01385133
3992,2019.0,RUS,189301,189301,772,957,-185,0.0050554406,0.0040781614,-0.0009772796,14497,19028,0.07658174,0.10051717,-0.023935426
3993,2020.0,RUS,179840,179840,721,966,-245,0.005371441,0.0040091192,-0.001362322,11380,27476,0.06327847,0.15278025,-0.089501776
3994,2021.0,RUS,166034,166034,533,741,-208,0.0044629415,0.0032101858,-0.0012527554,4760,57355,0.028668826,0.34544128,-0.31677246
3995,2022.0,RUS,0,0,266,445,-179,,,,1,61959,,,
3996,1996.0,RWA,7,7,0,0,0,0.0,0.0,0.0,5,0,0.71428573,0.0,0.71428573
3997,1997.0,RWA,7,7,0,0,0,0.0,0.0,0.0,2,1,0.2857143,0.14285715,0.14285715
3998,2001.0,RWA,11,11,0,0,0,0.0,0.0,0.0,4,0,0.36363637,0.0,0.36363637
3999,2002.0,RWA,23,23,2,2,0,0.08695652,0.08695652,0.0,4,0,0.17391305,0.0,0.17391305
4000,2003.0,RWA,32,32,4,3,1,0.09375,0.125,0.03125,3,0,0.09375,0.0,0.09375
4001,2004.0,RWA,52,52,4,2,2,0.03846154,0.07692308,0.03846154,12,1,0.23076923,0.01923077,0.21153846
4002,2005.0,RWA,65,65,2,3,-1,0.046153847,0.03076923,-0.015384615,8,1,0.12307692,0.015384615,0.10769231
4003,2006.0,RWA,86,86,1,2,-1,0.023255814,0.011627907,-0.011627907,19,1,0.22093023,0.011627907,0.20930232
4004,2007.0,RWA,125,125,8,4,4,0.032,0.064,0.032,14,2,0.112,0.016,0.096
4005,2008.0,RWA,159,159,13,5,8,0.031446543,0.08176101,0.050314464,25,5,0.1572327,0.031446543,0.12578617
4006,2009.0,RWA,233,233,16,5,11,0.021459227,0.06866953,0.047210302,41,4,0.17596567,0.017167382,0.15879828
4007,2010.0,RWA,283,283,12,11,1,0.038869258,0.042402826,0.003533569,29,6,0.1024735,0.021201413,0.08127209
4008,2011.0,RWA,379,379,19,10,9,0.026385223,0.050131924,0.023746701,67,10,0.176781,0.026385223,0.15039578
4009,2012.0,RWA,482,482,18,11,7,0.022821577,0.0373444,0.014522822,52,14,0.10788382,0.029045643,0.07883818
4010,2013.0,RWA,537,537,27,21,6,0.039106146,0.05027933,0.011173184,98,12,0.18249534,0.022346368,0.16014898
4011,2014.0,RWA,631,631,36,20,16,0.03169572,0.0570523,0.025356578,108,24,0.1711569,0.038034864,0.13312203
4012,2015.0,RWA,676,676,34,37,-3,0.054733727,0.05029586,-0.00443787,55,42,0.08136094,0.06213018,0.01923077
4013,2016.0,RWA,780,780,38,33,5,0.042307694,0.04871795,0.0064102565,92,38,0.11794872,0.04871795,0.06923077
4014,2017.0,RWA,875,875,39,36,3,0.04114286,0.04457143,0.0034285714,73,48,0.08342857,0.054857142,0.028571429
4015,2018.0,RWA,995,995,51,33,18,0.033165827,0.05125628,0.018090453,111,55,0.11155779,0.055276383,0.056281406
4016,2019.0,RWA,1065,1065,59,42,17,0.03943662,0.05539906,0.01596244,119,71,0.11173709,0.06666667,0.04507042
4017,2020.0,RWA,1037,1037,55,41,14,0.039537128,0.05303761,0.013500482,118,149,0.11378978,0.1436837,-0.029893925
4018,2021.0,RWA,969,969,29,42,-13,0.043343652,0.02992776,-0.013415893,75,288,0.07739938,0.2972136,-0.21981424
4019,1996.0,SAU,1033,1033,0,0,0,0.0,0.0,0.0,444,0,0.42981607,0.0,0.42981607
4020,1997.0,SAU,1270,1270,16,11,5,0.008661417,0.012598425,0.003937008,308,22,0.24251969,0.017322835,0.22519685
4021,1998.0,SAU,2038,2038,25,24,1,0.011776251,0.012266928,0.00049067714,281,19,0.13788028,0.009322866,0.12855741
4022,1999.0,SAU,2594,2594,40,44,-4,0.01696222,0.0154202,-0.00154202,232,19,0.089437164,0.007324595,0.082112566
4023,2000.0,SAU,3094,3094,47,45,2,0.014544279,0.015190692,0.00064641243,767,32,0.24789916,0.010342599,0.23755656
4024,2001.0,SAU,3574,3574,104,81,23,0.022663683,0.029099049,0.0064353663,643,92,0.17991047,0.025741465,0.154169
4025,2002.0,SAU,4045,4045,149,106,43,0.026205191,0.0368356,0.010630408,586,149,0.1448702,0.0368356,0.10803461
4026,2003.0,SAU,4390,4390,168,115,53,0.0261959,0.038268793,0.012072893,505,176,0.11503417,0.040091116,0.07494305
4027,2004.0,SAU,4675,4675,179,123,56,0.02631016,0.03828877,0.0119786095,472,163,0.100962564,0.03486631,0.06609625
4028,2005.0,SAU,4956,4956,168,113,55,0.022800645,0.033898305,0.011097659,435,206,0.0877724,0.04156578,0.04620662
4029,2006.0,SAU,5289,5289,206,154,52,0.029117035,0.038948763,0.009831727,445,218,0.08413689,0.04121762,0.042919267
4030,2007.0,SAU,5937,5937,295,161,134,0.027118074,0.049688395,0.022570321,506,208,0.08522823,0.03503453,0.0501937
4031,2008.0,SAU,6722,6722,327,178,149,0.026480215,0.048646238,0.022166021,584,233,0.0868789,0.034662303,0.0522166
4032,2009.0,SAU,7986,7986,510,195,315,0.024417732,0.06386176,0.039444026,740,263,0.092662156,0.03293263,0.059729528
4033,2010.0,SAU,9764,9764,769,220,549,0.02253175,0.07875871,0.056226958,867,297,0.08879557,0.030417861,0.058377713
4034,2011.0,SAU,11871,11871,887,230,657,0.019374948,0.074719906,0.055344958,1173,352,0.09881223,0.029652093,0.06916014
4035,2012.0,SAU,14090,14090,977,331,646,0.023491839,0.06933996,0.04584812,1437,435,0.10198723,0.03087296,0.071114264
4036,2013.0,SAU,16342,16342,1105,422,683,0.025823032,0.067617185,0.04179415,1701,574,0.10408763,0.03512422,0.06896341
4037,2014.0,SAU,18736,18736,1182,536,646,0.028608028,0.063087106,0.034479078,1864,729,0.09948762,0.03890905,0.060578566
4038,2015.0,SAU,21147,21147,1249,647,602,0.030595357,0.059062753,0.028467394,1906,884,0.090130985,0.04180262,0.04832837
4039,2016.0,SAU,23751,23751,1418,749,669,0.031535514,0.05970275,0.028167235,2205,1029,0.0928382,0.043324493,0.049513705
4040,2017.0,SAU,26480,26480,1451,842,609,0.031797584,0.054796074,0.02299849,2299,1313,0.086820245,0.049584594,0.03723565
4041,2018.0,SAU,29834,29834,1588,952,636,0.0319099,0.05322786,0.021317959,2635,1569,0.08832205,0.052591003,0.035731044
4042,2019.0,SAU,32386,32386,1721,1064,657,0.032853704,0.053140245,0.020286543,2817,2123,0.08698203,0.06555302,0.021429013
4043,2020.0,SAU,32347,32347,1806,943,863,0.029152626,0.05583207,0.026679445,3411,3513,0.10545027,0.10860358,-0.0031533064
4044,2021.0,SAU,31339,31339,1293,733,560,0.023389388,0.041258495,0.01786911,2387,7860,0.07616708,0.2508057,-0.17463863
4045,2022.0,SAU,0,0,634,478,156,,,,10,17835,,,
4046,1996.0,SDN,48,48,0,0,0,0.0,0.0,0.0,15,0,0.3125,0.0,0.3125
4047,1997.0,SDN,51,51,1,1,0,0.019607844,0.019607844,0.0,15,0,0.29411766,0.0,0.29411766
4048,1998.0,SDN,112,112,1,2,-1,0.017857144,0.008928572,-0.008928572,18,0,0.16071428,0.0,0.16071428
4049,1999.0,SDN,151,151,2,4,-2,0.026490066,0.013245033,-0.013245033,3,1,0.01986755,0.0066225166,0.013245033
4050,2000.0,SDN,196,196,3,5,-2,0.025510205,0.015306123,-0.010204081,62,0,0.31632653,0.0,0.31632653
4051,2001.0,SDN,231,231,11,12,-1,0.051948052,0.04761905,-0.0043290043,45,2,0.19480519,0.008658009,0.18614718
4052,2002.0,SDN,278,278,11,18,-7,0.0647482,0.039568346,-0.025179856,54,6,0.19424461,0.021582734,0.17266187
4053,2003.0,SDN,326,326,15,8,7,0.024539877,0.04601227,0.021472393,44,10,0.13496932,0.030674847,0.10429448
4054,2004.0,SDN,381,381,14,7,7,0.018372703,0.036745407,0.018372703,55,21,0.14435695,0.05511811,0.089238845
4055,2005.0,SDN,451,451,20,14,6,0.031042129,0.044345897,0.01330377,51,17,0.11308204,0.037694015,0.07538803
4056,2006.0,SDN,520,520,17,15,2,0.028846154,0.03269231,0.0038461538,58,15,0.11153846,0.028846154,0.08269231
4057,2007.0,SDN,623,623,16,10,6,0.016051365,0.025682183,0.009630819,85,27,0.1364366,0.043338683,0.09309791
4058,2008.0,SDN,729,729,22,8,14,0.010973937,0.030178327,0.01920439,77,34,0.10562414,0.04663923,0.05898491
4059,2009.0,SDN,868,868,22,13,9,0.014976959,0.025345622,0.010368664,129,30,0.1486175,0.03456221,0.1140553
4060,2010.0,SDN,933,933,25,29,-4,0.03108253,0.026795285,-0.004287245,112,72,0.120042875,0.07717042,0.042872455
4061,2011.0,SDN,1014,1014,33,24,9,0.02366864,0.03254438,0.00887574,136,72,0.13412228,0.07100592,0.06311637
4062,2012.0,SDN,1067,1067,26,36,-10,0.033739455,0.024367385,-0.009372071,107,79,0.100281164,0.07403936,0.0262418
4063,2013.0,SDN,1076,1076,29,43,-14,0.039962824,0.026951673,-0.013011153,107,69,0.09944238,0.064126395,0.035315987
4064,2014.0,SDN,1112,1112,44,46,-2,0.041366905,0.039568346,-0.0017985612,108,68,0.097122304,0.06115108,0.035971224
4065,2015.0,SDN,1122,1122,40,46,-6,0.040998217,0.035650622,-0.0053475937,97,65,0.08645276,0.057932265,0.028520498
4066,2016.0,SDN,1184,1184,46,45,1,0.038006756,0.03885135,0.0008445946,126,86,0.10641892,0.07263514,0.033783782
